timestamp,amb_temp_c,relative_humidity,ghi,dni,dhi,IR(h),wind_speed_m_s,WD10m,SP
20141029:1300,28.57,76.95,659.25,557.89,175.6,435.45,3.72,209,100830
20141029:1400,27.78,79.4,416.9,344.01,162.1,439.9,3.72,217,100740
20141029:1500,27.62,81.95,298.75,344.47,105.1,432.15,3.59,238,100730
20141029:1600,27.59,81.95,118.25,178.57,56.9,425.2,3.59,233,100760
20141029:1700,27.36,81.95,7.1,21.55,4.95,421.5,3.52,232,100780
20141029:1800,26.77,84.6,0,0,0,420.55,2.97,221,100890
20141029:1900,26.84,84.6,0,0,0,424.6,3.66,224,100940
20141029:2000,26.73,81.9,0,0,0,421.3,3.86,231,101050
20141029:2100,26.59,84.55,0,0,0,416.1,3.52,234,101090
20141029:2200,26.53,84.55,0,0,0,423.65,3.1,231,101140
20141029:2300,26.4,84.55,0,0,0,423.05,3.17,226,101140
20141030:0000,26.26,84.55,0,0,0,421.7,3.31,238,101080
20141030:0100,26.2,84.55,0,0,0,418.3,3.24,247,101030
20141030:0200,26.16,87.3,0,0,0,422.45,2.9,248,100990
20141030:0300,26.03,87.3,0,0,0,426.35,2.14,252,100970
20141030:0400,25.35,93.15,0,0,0,433.5,1.03,234,101000
20141030:0500,25.01,96.2,0,0,0,425.4,1.03,220,101040
20141030:0600,25.18,93.15,71.85,233.83,48.5,423.85,1.72,240,101060
20141030:0700,26.17,87.35,252.85,328.49,140.1,422.45,2.62,255,101050
20141030:0800,26.97,84.6,375.25,357.67,174.45,422.3,3.38,241,101140
20141030:0900,27.53,81.95,433.7,318.79,197.95,429.45,3.72,236,101160
20141030:1000,27.81,79.4,640.6,496.07,211.3,435.65,4.07,234,101160
20141030:1100,28.2,76.95,637.05,406.23,259.05,428.65,4.41,235,101060
20141030:1200,28.35,76.95,591.4,341.26,273.9,434.85,4.62,237,100970
20141030:1300,28.43,76.95,621.55,498.02,190.75,434.45,4.69,240,100880
20141030:1400,28.57,76.95,405.95,333.19,159.75,431.55,4.76,243,100780
20141030:1500,28,76.85,221.4,205.4,106.25,449.2,3.86,235,100780
20141030:1600,27.28,81.95,107.15,152.93,54.8,427.5,4.41,239,100810
20141030:1700,26.97,84.6,6.6,10.11,5.6,429.25,4.34,235,100870
20141030:1800,26.34,84.55,0,0,0,427.1,3.24,218,101000
20141030:1900,26.46,84.55,0,0,0,422.65,3.79,208,101040
20141030:2000,26.45,84.55,0,0,0,419,3.66,210,101130
20141030:2100,26.46,84.55,0,0,0,421.5,3.45,219,101190
20141030:2200,26.37,84.55,0,0,0,427.1,3.45,228,101220
20141030:2300,26.26,84.55,0,0,0,428.65,3.59,237,101210
20141031:0000,26.14,87.3,0,0,0,430.2,3.72,250,101160
20141031:0100,26.02,87.3,0,0,0,425.1,3.66,254,101060
20141031:0200,26.03,87.3,0,0,0,426.9,3.45,256,100980
20141031:0300,25.99,87.3,0,0,0,425.95,3.1,261,100940
20141031:0400,25.89,87.3,0,0,0,427.7,3.52,264,101000
20141031:0500,25.62,90.2,0,0,0,422.1,3.17,263,101060
20141031:0600,25.48,93.15,134.8,788.01,56.7,420.15,2.55,251,101130
20141031:0700,25.5,93.15,295.05,584.11,95.2,411.25,2.07,234,101190
20141031:0800,25.9,90.2,425.45,439.91,179.1,419.2,1.86,206,101300
20141031:0900,26.27,87.35,508.8,407.07,208.45,422.1,2.34,193,101370
20141031:1000,26.42,87.35,677.7,510.75,236.65,429.85,2.69,210,101330
20141031:1100,27.09,84.6,673.7,433.59,271.1,431.2,2.69,225,101230
20141031:1200,27.4,81.95,636.45,355.72,306.2,430.8,3.1,237,101140
20141031:1300,27.79,79.4,527.85,338.94,235.3,444.15,3.31,239,101040
20141031:1400,27.71,79.4,510.8,522.13,125.9,440.65,3.45,235,100970
20141031:1500,27.7,79.4,294.2,328.99,110.25,425.75,4.07,234,100900
20141031:1600,27.11,82.11,109.65,190.98,44.5,420.25,4.61,232,100880
20141031:1700,27,82.82,7.2,20.4,5.2,419.75,4.54,228,100930
20141031:1800,26.9,83.53,0,0,0,419.24,4.47,230,101000
20141031:1900,26.8,84.24,0,0,0,418.73,4.4,236,101110
20141031:2000,26.69,84.95,0,0,0,418.23,4.33,240,101170
20141031:2100,26.59,85.66,0,0,0,417.72,4.27,237,101180
20141031:2200,26.48,86.37,0,0,0,417.22,4.2,233,101180
20141031:2300,26.38,87.08,0,0,0,416.71,4.13,229,101160
20141101:0000,26.27,87.79,0,0,0,416.2,4.06,227,101090
20141101:0100,26.17,88.5,0,0,0,415.7,3.99,228,101010
20141101:0200,26.06,89.21,0,0,0,415.19,3.92,233,100970
20141101:0300,25.96,89.92,0,0,0,414.68,3.85,244,100920
20141101:0400,25.86,90.63,0,0,0,414.18,3.79,256,100940
20141101:0500,25.75,91.34,0,0,0,413.67,3.72,267,101000
20141101:0600,25.65,92.05,124,599.12,65.1,413.17,3.65,274,101050
20141101:0700,25.54,92.76,335.15,678.16,103.9,412.66,3.58,264,101120
20141101:0800,26.83,84.6,523.55,701.55,131.7,412.6,4.07,259,101190
20141101:0900,27.34,81.95,672.05,693.97,161.2,412.4,3.72,245,101230
20141101:1000,27.7,79.4,742.65,613.53,214,414.55,3.38,230,101210
20141101:1100,27.88,79.4,715.6,609.52,150.85,419.2,3.45,220,101170
20141101:1200,27.64,81.95,473.3,285.24,209.05,419.75,3.72,214,101070
20141101:1300,26.49,87.35,542.5,402.62,195.75,432.55,3.72,222,101040
20141101:1400,26.92,84.6,460.2,416.67,153.75,422.85,4.34,224,100940
20141101:1500,27.07,84.6,288.55,310.12,115.6,415.7,4.34,230,100900
20141101:1600,27.14,84.6,130.8,223.83,54.7,425,4.55,231,100920
20141101:1700,26.91,84.6,6.4,15.94,4.85,421.1,4.28,234,100950
20141101:1800,26.71,81.9,0,0,0,426.35,4.14,235,101020
20141101:1900,26.5,84.55,0,0,0,413.2,3.86,229,101090
20141101:2000,26.48,84.55,0,0,0,417.25,3.86,226,101170
20141101:2100,26.45,84.55,0,0,0,415.5,3.72,224,101190
20141101:2200,26.38,84.55,0,0,0,407.75,3.72,222,101190
20141101:2300,26.29,84.55,0,0,0,409.5,3.72,221,101170
20141102:0000,26.2,84.55,0,0,0,411.85,3.72,222,101100
20141102:0100,26.15,87.3,0,0,0,416.4,3.72,225,101040
20141102:0200,25.99,87.3,0,0,0,405.05,3.59,229,100970
20141102:0300,25.92,87.3,0,0,0,412.2,3.24,231,100950
20141102:0400,25.86,87.3,0,0,0,407.75,2.9,238,100970
20141102:0500,25.62,90.2,0,0,0,402.35,2.48,247,101000
20141102:0600,25.4,90.2,146.75,947.56,54.4,407.2,2,262,101050
20141102:0700,26.33,87.35,345.25,732.93,96.2,406.2,2.21,242,101140
20141102:0800,26.95,84.6,546.05,764.21,120.35,415.7,2.41,227,101190
20141102:0900,27.45,81.95,689.5,751.31,137.75,414.55,2.41,218,101220
20141102:1000,27.89,79.4,785.2,701.2,182.35,420.55,2.76,215,101200
20141102:1100,28.13,79.4,742.75,620.57,169,421.7,3.03,216,101100
20141102:1200,28.21,76.95,788.1,633.42,202.55,424.2,3.24,210,101010
20141102:1300,28.35,76.95,640.85,559.25,160.25,432.15,3.79,208,100900
20141102:1400,27.69,79.4,397.4,332.45,153.45,428.1,4.41,209,100840
20141102:1500,27.31,81.95,305.85,373.73,97.95,425.75,4.28,211,100820
20141102:1600,27.18,81.95,134.6,242.24,52.5,424.8,4.55,218,100820
20141102:1700,26.91,84.6,6.7,17.61,5,417.85,4.14,216,100870
20141102:1800,26.57,87.35,0,0,0,421.3,3.45,218,100940
20141102:1900,26.44,84.55,0,0,0,416.45,3.1,221,101020
20141102:2000,26.28,84.55,0,0,0,411.05,2.83,219,101110
20141102:2100,26.14,87.3,0,0,0,414.9,2.62,215,101170
20141102:2200,26.05,87.3,0,0,0,415.3,2.76,207,101180
20141102:2300,25.96,87.3,0,0,0,415.1,3.1,203,101140
20141103:0000,25.91,87.3,0,0,0,412.6,3.24,203,101070
20141103:0100,25.91,87.3,0,0,0,413.5,3.24,206,100990
20141103:0200,25.87,87.3,0,0,0,410.1,3.1,208,100940
20141103:0300,25.82,87.3,0,0,0,417.05,2.83,214,100940
20141103:0400,25.58,90.2,0,0,0,412.4,2.34,221,100970
20141103:0500,25.15,90.2,0,0,0,419,1.59,218,101030
20141103:0600,24.42,96.2,111.75,615.15,52.35,412.6,1.03,214,101100
20141103:0700,25.45,93.15,280.95,491.65,114.5,412.6,0.97,222,101120
20141103:0800,25.82,90.2,382.35,347.89,189.1,423.45,0.9,183,101200
20141103:0900,26.17,87.35,623,552.83,218,431,1.17,185,101230
20141103:1000,26.97,84.6,641.3,459.72,246.95,430,1.38,186,101210
20141103:1100,27.28,81.95,643.55,511.14,172,437.2,1.79,190,101100
20141103:1200,26.89,84.6,698.75,532.76,207.3,441.85,2.14,186,100980
20141103:1300,26.94,84.6,655.95,549.2,185,430.4,2.07,194,100890
20141103:1400,27.52,81.95,491.75,453.25,159.9,419.55,3.24,199,100840
20141103:1500,27.38,81.95,273,240.03,139.8,423.45,3.03,198,100830
20141103:1600,27.13,84.6,121.9,189.85,57.75,424.6,3.03,189,100840
20141103:1700,26.74,81.9,6.45,14.61,5.05,420.75,1.93,188,100920
20141103:1800,26.47,84.55,0,0,0,419.95,2,178,101000
20141103:1900,26.59,87.35,0,0,0,421.3,2.76,211,101060
20141103:2000,26.46,87.35,0,0,0,420.9,2.69,212,101140
20141103:2100,26.36,87.35,0,0,0,420.15,2.14,211,101230
20141103:2200,25.81,90.2,0,0,0,419.2,2.07,194,101260
20141103:2300,25.41,93.15,0,0,0,423.25,2.34,174,101280
20141104:0000,25.39,90.2,0,0,0,423.65,2.41,187,101180
20141104:0100,25.4,90.2,0,0,0,417.95,2.76,207,101120
20141104:0200,25.44,90.2,0,0,0,420.75,2.41,220,101040
20141104:0300,25.46,90.2,0,0,0,420.15,2.28,226,101040
20141104:0400,25.46,90.2,0,0,0,418.4,2.21,234,101080
20141104:0500,25.27,90.2,0,0,0,413.55,1.86,246,101140
20141104:0600,25,93.15,89.05,319.52,58.5,416.85,1.45,257,101230
20141104:0700,25.48,90.2,190.05,152.85,138.5,420.55,1.93,201,101310
20141104:0800,26.16,87.3,407.8,378.04,198.4,426.75,2.41,202,101400
20141104:0900,26.76,81.9,498.15,290.44,285.9,426.75,2.28,207,101440
20141104:1000,27.29,81.95,628.8,414.04,274.45,432.35,1.93,223,101360
20141104:1100,27.73,79.4,725.8,427.3,332.45,437,1.59,231,101290
20141104:1200,28.12,79.4,623.75,373.5,279.95,439.9,1.59,239,101140
20141104:1300,27.99,79.4,549.2,376.54,227,445.3,1.86,232,101000
20141104:1400,27.42,81.95,431.35,360.07,168.3,441.65,2.14,247,100950
20141104:1500,27.14,84.6,221.35,178.46,122.55,429.85,3.1,261,100940
20141104:1600,26.29,87.35,80.8,74.2,55.8,426.55,4.07,258,101030
20141104:1700,26.2,87.35,3.7,0,3.7,421.9,3.1,261,101100
20141104:1800,26.33,87.35,0,0,0,422.1,2.69,253,101130
20141104:1900,26.12,90.2,0,0,0,420.15,2.48,227,101190
20141104:2000,26.19,87.35,0,0,0,422.1,2.97,225,101290
20141104:2100,26.29,87.35,0,0,0,426.55,3.1,235,101330
20141104:2200,26.32,87.35,0,0,0,423.85,2.9,252,101330
20141104:2300,26.24,87.35,0,0,0,420.9,2.83,262,101280
20141105:0000,26.13,90.2,0,0,0,420.75,2.83,259,101240
20141105:0100,25.85,90.2,0,0,0,420.85,2.62,256,101190
20141105:0200,25.16,90.2,0,0,0,416.3,2.34,241,101160
20141105:0300,24.87,93.15,0,0,0,422.3,1.72,218,101150
20141105:0400,24.77,93.15,0,0,0,424,1.1,239,101140
20141105:0500,24.77,93.15,0,0,0,427.5,1.03,263,101150
20141105:0600,25.01,96.2,22.65,0,22.65,424.4,0.97,274,101230
20141105:0700,24.89,93.15,102.4,10.87,98.75,431.95,2.76,287,101360
20141105:0800,25.09,93.15,222.85,89.99,173.15,430.2,3.03,287,101400
20141105:0900,25.72,87.3,247.4,72.5,194.55,431.4,2.34,288,101450
20141105:1000,26.07,87.3,221.25,37.3,189.4,431.95,1.59,295,101480
20141105:1100,26.24,87.35,246.6,21.28,227.05,435.65,1.93,312,101380
20141105:1200,26.45,87.35,310.85,45.13,269.4,430.2,2.69,307,101210
20141105:1300,26.67,84.6,182.9,10.72,173.75,431.35,2.97,291,101130
20141105:1400,26.76,84.6,126.85,1.1,126.05,432.55,2.62,271,101100
20141105:1500,26.65,87.35,56.95,1.45,56.15,429.65,2.97,258,101070
20141105:1600,26.38,87.35,16.25,0,16.25,428.1,3.45,252,101110
20141105:1700,26.21,87.35,1.85,0,1.85,428.85,4.07,241,101170
20141105:1800,25.96,90.2,0,0,0,426.75,4.97,242,101300
20141105:1900,25.94,87.3,0,0,0,417.45,2.34,235,101310
20141105:2000,25.83,87.3,0,0,0,412.8,2.28,238,101400
20141105:2100,25.7,87.3,0,0,0,418.6,2.41,257,101410
20141105:2200,25.66,87.3,0,0,0,422.1,2.48,282,101430
20141105:2300,25.53,90.2,0,0,0,425,2.34,303,101420
20141106:0000,25.38,90.2,0,0,0,425.75,2.55,321,101400
20141106:0100,25.01,93.15,0,0,0,421.6,2.76,330,101340
20141106:0200,24.69,93.15,0,0,0,415.1,2.9,336,101260
20141106:0300,24.64,96.2,0,0,0,421.9,2.9,342,101220
20141106:0400,24.65,93.15,0,0,0,420.9,2.76,344,101240
20141106:0500,24.63,93.1,0,0,0,414.55,2.34,354,101260
20141106:0600,24.68,90.15,58.2,122.37,46.75,418.6,2,14,101350
20141106:0700,25.21,87.3,131.4,67.26,108.9,423.45,0.83,66,101430
20141106:0800,25.86,87.3,251.9,106.79,193.1,429.85,1.31,113,101520
20141106:0900,26.28,84.55,545.5,341.72,297.05,430.6,1.72,124,101540
20141106:1000,27.26,79.35,736.95,592.71,232.05,421.1,2.28,123,101510
20141106:1100,27.98,76.85,679.65,451.89,265.5,421.3,2.41,127,101450
20141106:1200,28.26,74.5,617.2,381.69,267.35,429.45,2.34,139,101320
20141106:1300,28.37,74.5,618.7,525.11,171.25,423.65,2.55,151,101240
20141106:1400,28.39,74.5,415.4,314.52,186.6,430.8,2.9,161,101140
20141106:1500,28.16,76.85,253.1,236.51,122.75,429.65,2.97,171,101120
20141106:1600,27.68,76.85,123.6,194.98,58.25,430.8,3.17,175,101120
20141106:1700,27.21,79.35,7.4,24.4,5.1,416.1,2.55,183,101150
20141106:1800,26.73,81.9,0,0,0,410.45,2.07,194,101210
20141106:1900,26.37,84.55,0,0,0,413.4,2.28,189,101370
20141106:2000,26.16,84.55,0,0,0,410.45,2.28,186,101440
20141106:2100,26.03,87.3,0,0,0,411.45,2.21,190,101480
20141106:2200,25.94,87.3,0,0,0,412.4,2.28,194,101440
20141106:2300,25.88,87.3,0,0,0,411.65,2.28,188,101380
20141107:0000,25.8,87.3,0,0,0,407.2,2.34,181,101330
20141107:0100,25.46,90.2,0,0,0,405.35,1.86,177,101250
20141107:0200,25.47,90.2,0,0,0,410.1,0.9,187,101200
20141107:0300,25.95,87.3,0,0,0,402.95,0.48,235,101170
20141107:0400,25.82,90.2,0,0,0,405.05,0.34,191,101190
20141107:0500,25.1,93.15,0,0,0,412.8,0.97,154,101210
20141107:0600,24.82,93.15,128,778.55,56,419.55,1.72,152,101240
20141107:0700,25.86,90.2,360.85,811,90.7,418.8,2.07,143,101290
20141107:0800,26.96,84.6,576.4,836.22,117.4,412.8,2.41,149,101370
20141107:0900,27.65,79.35,693.95,768.61,136.6,416.45,2.34,149,101400
20141107:1000,28.07,79.4,727.4,585.59,229.75,425.55,2.34,153,101380
20141107:1100,28.32,76.95,744.6,555.08,237,437.75,2.62,161,101280
20141107:1200,28.4,76.95,690.4,491.23,241.1,441.45,3.03,171,101140
20141107:1300,28.37,76.95,650,520.84,207.1,437.55,3.24,180,101040
20141107:1400,28.33,76.95,472.85,419.16,168.55,434.3,3.59,187,100940
20141107:1500,28.07,79.4,265.75,230.64,138.9,436.4,4.14,192,100890
20141107:1600,27.79,79.4,114.55,163.29,59.95,435.85,3.86,196,100920
20141107:1700,27.36,79.35,6.3,18.12,4.6,426.75,3.86,197,100940
20141107:1800,26.97,81.9,0,0,0,413.95,3.79,197,101000
20141107:1900,26.7,81.9,0,0,0,414.9,3.24,202,101080
20141107:2000,26.57,84.55,0,0,0,412.2,2.83,201,101160
20141107:2100,26.47,84.55,0,0,0,413.55,2.62,208,101160
20141107:2200,26.33,84.55,0,0,0,407.55,2.48,213,101130
20141107:2300,26.13,87.3,0,0,0,408.9,2.21,217,101110
20141108:0000,25.88,87.3,0,0,0,407.75,2.07,226,101050
20141108:0100,25.71,87.3,0,0,0,406.5,2.07,232,100960
20141108:0200,25.59,90.2,0,0,0,406.2,2.14,229,100910
20141108:0300,25.59,90.2,0,0,0,409.7,2.21,222,100870
20141108:0400,25.62,90.2,0,0,0,410.3,2.21,217,100910
20141108:0500,25.65,90.2,0,0,0,413,2.21,211,100960
20141108:0600,25.65,87.3,108.45,614.72,52.3,409.5,2.21,209,101030
20141108:0700,26.6,87.35,271,482.31,111.05,419.55,2.69,214,101070
20141108:0800,27.25,81.95,456.7,539.98,161.25,421.7,2.9,212,101170
20141108:0900,27.85,79.4,567.05,540.1,176.45,423.05,3.1,207,101220
20141108:1000,28.16,79.4,710.6,573.84,224.1,434.1,3.1,212,101220
20141108:1100,28.48,76.95,793.75,605.19,241.55,434.65,3.31,217,101180
20141108:1200,28.66,76.95,723.8,570.44,203.15,434.1,3.59,218,101080
20141108:1300,28.67,76.95,638,556.49,165.75,441.45,3.93,214,100990
20141108:1400,27.42,81.95,397.7,351.82,142.8,444.35,3.66,228,100910
20141108:1500,26.93,84.6,231.6,221.45,110.05,426.55,3.17,241,100890
20141108:1600,26.86,84.6,95.45,83.32,67.65,426.75,3.66,232,100870
20141108:1700,26.7,84.6,4.85,11.77,3.75,436.6,3.38,230,100890
20141108:1800,26.51,87.35,0,0,0,428.45,2.83,228,101000
20141108:1900,26.62,87.35,0,0,0,421.5,2.83,210,101070
20141108:2000,26.45,87.35,0,0,0,416.65,3.1,208,101100
20141108:2100,26.36,87.35,0,0,0,412,3.31,216,101180
20141108:2200,26.31,87.35,0,0,0,412.2,3.38,223,101190
20141108:2300,26.24,87.35,0,0,0,412.8,3.45,230,101150
20141109:0000,26.18,87.35,0,0,0,412.6,3.52,239,101080
20141109:0100,26.11,90.2,0,0,0,411.95,3.66,246,100990
20141109:0200,26.04,90.2,0,0,0,413.75,3.86,254,100940
20141109:0300,25.97,90.2,0,0,0,414.15,3.79,262,100900
20141109:0400,25.83,90.2,0,0,0,412.6,3.45,268,100910
20141109:0500,25.85,90.2,0,0,0,408.75,3.17,267,100940
20141109:0600,25.94,90.2,130.25,800.25,58.1,409.9,2.83,257,100980
20141109:0700,26.78,84.6,310.65,601.45,112.1,407.95,2.76,237,100980
20141109:0800,27.46,81.95,498.55,657.17,140.15,417.65,3.17,231,101030
20141109:0900,28.18,76.95,652.8,679.66,162.6,424,3.52,222,101090
20141109:1000,28.47,79.5,771.5,658.65,214.45,422.3,3.66,222,101050
20141109:1100,28.93,77,746.6,579.19,219.3,432.55,4.07,222,101000
20141109:1200,28.78,77,671.2,495.93,219.5,440.85,4.28,221,100930
20141109:1300,27.92,79.4,519.4,422.88,161.25,446.45,4.48,226,100850
20141109:1400,27.51,81.95,458.15,435.41,143.3,436.4,3.93,243,100780
20141109:1500,27.5,81.95,268.95,309.23,99.55,421.9,3.79,231,100780
20141109:1600,27.57,81.95,114.4,160.68,60.9,431.95,4.21,218,100770
20141109:1700,27.23,81.95,6.2,17.17,4.6,423.65,3.93,224,100800
20141109:1800,26.82,84.6,0,0,0,417.25,4.14,227,100870
20141109:1900,26.94,84.6,0,0,0,414.55,4.07,235,101010
20141109:2000,26.88,84.6,0,0,0,423.45,4.14,230,101090
20141109:2100,26.82,84.6,0,0,0,421.7,4.55,226,101150
20141109:2200,26.7,84.6,0,0,0,417.05,4.97,226,101140
20141109:2300,26.55,87.35,0,0,0,413.55,5.24,229,101120
20141110:0000,26.33,87.35,0,0,0,412.8,5.31,232,101060
20141110:0100,26.19,87.35,0,0,0,416.95,5.17,235,101000
20141110:0200,26.1,90.2,0,0,0,421.5,4.9,235,100940
20141110:0300,26,90.2,0,0,0,414.55,4.69,234,100880
20141110:0400,25.97,90.2,0,0,0,424.4,4.34,234,100910
20141110:0500,25.75,90.2,0,0,0,414.9,3.86,232,100960
20141110:0600,25.33,93.15,97.5,474.52,55.3,412.2,2.9,225,101030
20141110:0700,25.7,90.2,246.1,388.66,118.4,424.8,3.03,247,101020
20141110:0800,26.34,87.35,295.35,159.97,208.4,429.85,3.1,249,101080
20141110:0900,26.69,84.6,454.6,302.74,236.85,430.8,2.9,232,101120
20141110:1000,26.95,84.6,391.15,187.57,232.9,425.95,3.79,199,101140
20141110:1100,25.67,87.3,367.9,84.88,290.8,441.05,3.45,194,101120
20141110:1200,25.9,87.3,454.55,189.84,282,431.95,3.1,218,101000
20141110:1300,26.44,87.35,467.65,250.69,255.75,427.3,3.66,232,100840
20141110:1400,26.82,84.6,406.1,289.16,197.4,437.2,4.41,241,100780
20141110:1500,27.11,81.9,212.7,152.25,129.45,435.05,4.69,238,100740
20141110:1600,26.51,84.55,85.55,78.83,59.35,431.75,4.28,227,100770
20141110:1700,25.69,87.3,3.65,2.15,3.45,419.95,3.59,214,100900
20141110:1800,24.92,90.15,0,0,0,437.2,2.55,203,101030
20141110:1900,25.19,90.2,0,0,0,425.75,2,216,101040
20141110:2000,25.33,90.2,0,0,0,422.85,2.48,224,101090
20141110:2100,25.4,90.2,0,0,0,416.1,3.24,220,101150
20141110:2200,25.5,90.2,0,0,0,415.3,3.52,217,101190
20141110:2300,25.62,90.2,0,0,0,421.9,3.45,226,101180
20141111:0000,25.63,90.2,0,0,0,421.7,3.45,233,101120
20141111:0100,25.6,90.2,0,0,0,422.2,3.24,237,101060
20141111:0200,25.62,90.2,0,0,0,425.75,3.17,241,100990
20141111:0300,25.56,90.2,0,0,0,420.9,3.17,245,100930
20141111:0400,25.53,90.2,0,0,0,420.15,3.24,245,100940
20141111:0500,25.49,90.2,0,0,0,415.9,3.03,250,100980
20141111:0600,25.26,90.2,115.1,680.45,55.45,414.9,2.48,265,101030
20141111:0700,25.54,90.2,239.2,321.59,134.05,415.3,0.97,238,101110
20141111:0800,25.89,90.2,355.75,304.04,191.05,423.25,0.69,232,101190
20141111:0900,26.39,87.35,619.35,586.9,198.4,429.05,1.1,244,101200
20141111:1000,27.09,84.6,711.15,589.22,215.25,425.75,1.38,228,101160
20141111:1100,27.69,79.4,704.6,488.06,262.25,431.55,2.14,212,101100
20141111:1200,27.89,79.4,616.15,380.69,270.85,443.55,2.69,205,101020
20141111:1300,27.46,81.95,495.4,335.7,212.2,444.55,3.03,212,100940
20141111:1400,27.32,81.95,449.5,400.18,161.2,423.85,2.69,229,100880
20141111:1500,27.28,81.95,261.6,246.77,126.9,421.7,3.17,230,100810
20141111:1600,27.04,84.6,103.65,157.48,51.4,431,3.1,235,100780
20141111:1700,26.75,84.6,5.35,6.46,4.75,422.1,3.03,232,100810
20141111:1800,26.54,87.35,0,0,0,424.4,2.97,240,100860
20141111:1900,26.46,87.35,0,0,0,427.7,3.52,229,100950
20141111:2000,26.41,84.55,0,0,0,422.3,2.97,243,101030
20141111:2100,26.36,84.55,0,0,0,418.2,2.9,244,101090
20141111:2200,26.24,84.55,0,0,0,416.1,3.03,251,101090
20141111:2300,26.13,87.3,0,0,0,414.9,3.1,259,101080
20141112:0000,25.98,87.3,0,0,0,412.8,3.24,268,101010
20141112:0100,25.87,87.3,0,0,0,414.45,3.38,271,100940
20141112:0200,25.78,87.3,0,0,0,414.75,3.52,274,100870
20141112:0300,25.72,87.3,0,0,0,416.45,3.86,273,100860
20141112:0400,25.74,87.3,0,0,0,420.55,3.66,275,100860
20141112:0500,25.55,90.2,0,0,0,419.4,2.97,282,100910
20141112:0600,25.59,90.2,72.6,326,44.45,416.45,2.9,284,100940
20141112:0700,26.23,84.55,186.2,195.64,122.55,419.55,2.76,256,101050
20141112:0800,26.75,81.9,409.85,400.4,193.7,422.3,2.83,257,101120
20141112:0900,27.53,79.35,604.4,606.39,170.7,425.55,2.97,245,101170
20141112:1000,27.74,79.4,648.15,551.02,185.55,423.25,2.48,222,101170
20141112:1100,27.91,79.4,526.25,340.47,218.35,429.85,2.76,204,101110
20141112:1200,27.48,81.95,582.25,417.43,204.4,437.2,3.31,196,101000
20141112:1300,27.18,79.35,585.85,467.57,192.15,429.65,2.9,207,100950
20141112:1400,27.54,81.95,398.35,354.93,143.1,432.75,2.97,211,100860
20141112:1500,27.33,81.95,283.85,348.38,94,425.95,2.62,202,100850
20141112:1600,27.27,81.95,103.5,167.97,47.85,429.05,3.17,202,100810
20141112:1700,26.88,84.6,5.5,15.09,4.1,426.35,2.97,198,100830
20141112:1800,26.62,87.35,0,0,0,423.25,2.83,191,100920
20141112:1900,26.62,84.55,0,0,0,421.5,2.9,204,101000
20141112:2000,26.57,84.55,0,0,0,424.8,3.17,210,101070
20141112:2100,26.5,84.55,0,0,0,420.75,3.17,214,101130
20141112:2200,26.4,84.55,0,0,0,418.2,3.17,223,101120
20141112:2300,26.33,84.55,0,0,0,420.55,3.45,233,101080
20141113:0000,26.19,84.55,0,0,0,415.1,3.59,239,101010
20141113:0100,26.08,87.3,0,0,0,412.9,3.52,242,100960
20141113:0200,26.03,87.3,0,0,0,413.95,3.52,241,100930
20141113:0300,25.99,87.3,0,0,0,411.05,3.38,242,100910
20141113:0400,25.97,87.3,0,0,0,411.65,3.24,246,100940
20141113:0500,25.88,87.3,0,0,0,411.45,2.9,250,100970
20141113:0600,25.8,90.2,112.95,592.97,62.55,419.55,2.28,253,101020
20141113:0700,26.48,84.55,340.95,763.44,93.85,408.9,2.55,262,101020
20141113:0800,27.34,81.95,479.35,667.29,120.4,411.85,2.76,257,101090
20141113:0900,27.9,79.4,680,720.73,166,416.65,2.76,243,101110
20141113:1000,28.24,76.95,765.2,720.75,161.6,422.65,2.62,232,101100
20141113:1100,28.57,76.95,785.35,705.46,148.8,422.85,2.9,227,101040
20141113:1200,28.73,74.55,661.4,520.07,191.6,424.8,3.1,224,100960
20141113:1300,28.63,76.95,558.25,474.75,159.25,436.6,3.52,218,100850
20141113:1400,27.56,81.95,369.8,343.84,122.95,426.9,3.17,208,100830
20141113:1500,27.53,81.95,263.45,309.59,95,430.4,3.24,231,100790
20141113:1600,27.65,81.95,110.7,192.07,47.15,428.1,3.79,227,100790
20141113:1700,27.43,81.95,5.8,17.25,4.2,427.5,3.79,226,100830
20141113:1800,27.1,84.6,0,0,0,418.8,3.66,222,100920
20141113:1900,26.97,84.6,0,0,0,417.05,3.66,216,101020
20141113:2000,26.88,84.6,0,0,0,419.4,3.93,213,101090
20141113:2100,26.76,81.9,0,0,0,415.3,4.21,212,101140
20141113:2200,26.62,87.35,0,0,0,412.8,4.28,211,101140
20141113:2300,26.46,87.35,0,0,0,413,4.48,211,101120
20141114:0000,26.36,87.35,0,0,0,410.85,4.62,214,101080
